id,line_id,tx1_id,tx1_lat,tx1_lon,tx1_alt,tx2_id,tx2_lat,tx2_lon,tx2_alt,rx1_id,rx1_lat,rx1_lon,rx1_alt,rx2_id,rx2_lat,rx2_lon,rx2_alt,timestamp,array_type,symmetry,stacks,input_current,contact_resistance,apparent_resistivity,apparent_resistivity_err,chargeability,chargeability_err,decay_curve,qc_review
line-b-r00014,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:02:48Z,dipole-dipole,3,4,0.426,1878.5,193.054,6.968,0.00558,0.00101,0.00868;0.00855;0.00791;0.00659;0.00580;0.00525;0.00413;0.00309;0.00261;0.00184,
line-b-r00015,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:03:00Z,dipole-dipole,3,7,0.526,1521.8,201.447,378.261,0.00404,0.00128,0.00583;0.00609;0.00517;0.00535;0.00471;0.00349;0.00334;0.00252;0.00208;0.00143,
line-b-r00016,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:03:12Z,dipole-dipole,3,6,0.419,1909.4,202.714,8.397,0.00504,0.00112,0.00732;0.00742;0.00698;0.00658;0.00535;0.00433;0.00402;0.00342;0.00232;0.00169,
line-b-r00017,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:03:24Z,dipole-dipole,3,3,0.478,1675.0,197.993,7.168,0.00369,0.00117,0.00511;0.00522;0.00479;0.00436;0.00374;0.00353;0.00290;0.00269;0.00179;0.00142,
line-b-r00018,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:03:36Z,dipole-dipole,3,4,0.524,1527.8,193.325,9.547,0.00669,0.00112,0.01074;0.01002;0.00830;0.00834;0.00735;0.00657;0.00520;0.00435;0.00302;0.00233,
line-b-r00019,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:03:48Z,dipole-dipole,3,7,0.465,1721.5,193.333,10.132,0.00479,0.00106,0.00838;0.00691;0.00613;0.00579;0.00535;0.00451;0.00370;0.00310;0.00245;0.00186,
line-b-r00020,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:04:00Z,dipole-dipole,3,6,0.410,1949.1,195.284,8.086,0.00492,0.00105,0.00782;0.00741;0.00690;0.00611;0.00503;0.00457;0.00394;0.00303;0.00235;0.00186,
line-b-r00021,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:04:12Z,dipole-dipole,4,4,0.437,1829.5,205.793,8.538,0.00304,0.00093,0.00471;0.00439;0.00425;0.00358;0.00367;0.00264;0.00216;0.00192;0.00149;0.00098,
line-b-r00022,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:04:24Z,dipole-dipole,4,7,0.495,1615.6,212.697,5.596,0.00406,0.00092,0.00622;0.00605;0.00567;0.00525;0.00445;0.00377;0.00309;0.00283;0.00201;0.00154,
line-b-r00023,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:04:36Z,dipole-dipole,4,3,0.381,2097.6,215.378,5.904,0.00589,0.00129,0.00899;0.00899;0.00771;0.00776;0.00634;0.00572;0.00464;0.00381;0.00279;0.00203,
line-b-r00024,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:04:48Z,dipole-dipole,4,6,0.479,1671.9,194.342,6.260,0.00572,0.00108,0.00831;0.00904;0.00763;0.00724;0.00664;0.00569;0.00422;0.00367;0.00299;0.00206,
line-b-r00025,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:05:00Z,dipole-dipole,4,7,0.533,1501.0,203.830,6.964,0.00498,0.00121,0.00768;0.00729;0.00654;0.00685;0.00608;0.00427;0.00386;0.00306;0.00239;0.00148,
line-b-r00026,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:05:12Z,dipole-dipole,4,8,0.543,1472.0,201.503,6.925,0.00648,0.00126,0.01090;0.00923;0.00864;0.00779;0.00673;0.00674;0.00490;0.00382;0.00335;0.00243,
line-b-r00027,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e06,33.1998076,-116.1534282,180.0,line-b-e07,33.1999670,-116.1532386,180.0,2026-08-18T14:05:24Z,dipole-dipole,4,4,0.562,1423.4,211.609,8.077,0.00615,0.00093,0.00941;0.00926;0.00946;0.00753;0.00696;0.00586;0.00455;0.00406;0.00327;0.00222,
line-b-r00028,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:05:36Z,dipole-dipole,5,3,0.667,1199.6,201.806,6.727,0.00450,0.00079,0.00678;0.00676;0.00587;0.00505;0.00488;0.00410;0.00369;0.00318;0.00240;0.00164,
line-b-r00029,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:05:48Z,dipole-dipole,5,7,0.481,1664.4,207.601,7.926,0.00458,0.00083,0.00720;0.00708;0.00661;0.00607;0.00464;0.00458;0.00387;0.00307;0.00200;0.00167,
line-b-r00030,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:06:00Z,dipole-dipole,5,3,0.541,1477.8,203.936,9.036,0.00374,0.00078,0.00599;0.00561;0.00448;0.00487;0.00406;0.00331;0.00251;0.00229;0.00187;0.00115,
line-b-r00031,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:06:12Z,dipole-dipole,5,4,0.521,1535.1,210.427,8.798,0.00387,0.00108,0.00601;0.00512;0.00543;0.00535;0.00376;0.00389;0.00335;0.00244;0.00198;0.00124,
line-b-r00247,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:06:24Z,dipole-dipole,5,5,0.506,1580.4,213.507,7.407,0.00274,0.00101,0.00419;0.00421;0.00382;0.00307;0.00309;0.00274;0.00212;0.00175;0.00139;0.00096,
line-b-r00033,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e07,33.1999670,-116.1532386,180.0,line-b-e08,33.2001264,-116.1530491,180.0,2026-08-18T14:06:36Z,dipole-dipole,5,7,0.562,1423.6,215.899,9.056,0.00465,0.00083,0.00758;0.00724;0.00707;0.00557;0.00492;0.00459;0.00344;0.00318;0.00217;0.00173,
line-b-r00034,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:06:48Z,dipole-dipole,6,5,0.525,1524.1,207.220,7.069,0.00428,0.00115,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00035,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:07:00Z,dipole-dipole,6,7,0.521,1535.0,207.220,7.468,0.00428,0.00099,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00036,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:07:12Z,dipole-dipole,6,8,0.592,1351.9,207.220,8.988,0.00428,0.00092,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00037,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:07:24Z,dipole-dipole,6,5,0.488,1638.9,207.220,7.697,0.00428,0.00090,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00038,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:07:36Z,dipole-dipole,6,6,0.440,1820.2,207.220,8.241,0.00428,0.00086,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00039,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:07:48Z,dipole-dipole,6,4,0.483,1657.5,207.220,8.114,0.00428,0.00121,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00040,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:08:00Z,dipole-dipole,6,8,0.461,1734.7,207.220,7.073,0.00428,0.00128,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00041,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e08,33.2001264,-116.1530491,180.0,line-b-e09,33.2002858,-116.1528595,180.0,2026-08-18T14:08:12Z,dipole-dipole,6,5,0.529,1511.0,207.220,7.100,0.00428,0.00104,0.00661;0.00657;0.00586;0.00519;0.00462;0.00405;0.00321;0.00297;0.00190;0.00142,
line-b-r00042,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:08:24Z,dipole-dipole,7,3,0.501,1597.6,198.761,5.856,0.00477,0.00110,0.00771;0.00635;0.00582;0.00582;0.00540;0.00498;0.00386;0.00289;0.00208;0.00189,
line-b-r00043,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:08:36Z,dipole-dipole,7,4,0.475,1683.1,199.480,6.635,0.00304,0.00115,0.00502;0.00443;0.00386;0.00367;0.00349;0.00308;0.00284;0.00212;0.00162;0.00113,
line-b-r00044,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:08:48Z,dipole-dipole,7,7,0.438,1824.8,205.904,9.114,0.00340,0.00094,0.00458;0.00533;0.00457;0.00426;0.00365;0.00302;0.00271;0.00229;0.00169;0.00126,
line-b-r00045,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:09:00Z,dipole-dipole,7,3,0.486,1646.8,208.577,8.450,0.00477,0.00084,0.00758;0.00769;0.00635;0.00644;0.00540;0.00425;0.00359;0.00276;0.00238;0.00180,
line-b-r00046,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:09:12Z,dipole-dipole,7,5,0.496,1612.0,213.867,7.224,0.00494,0.00084,0.00829;0.00783;0.00736;0.00602;0.00499;0.00529;0.00387;0.00286;0.00248;0.00148,
line-b-r00047,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:09:24Z,dipole-dipole,7,8,0.466,1716.6,202.965,6.300,0.00429,0.00111,0.00759;0.00658;0.00563;0.00493;0.00505;0.00404;0.00367;0.00265;0.00204;0.00158,
line-b-r00048,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e09,33.2002858,-116.1528595,180.0,line-b-e10,33.2004452,-116.1526699,180.0,2026-08-18T14:09:36Z,dipole-dipole,7,7,0.575,1391.0,212.903,6.509,0.00535,0.00093,0.00898;0.00787;0.00688;0.00679;0.00546;0.00459;0.00383;0.00352;0.00275;0.00196,
line-b-r00049,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:09:48Z,dipole-dipole,8,5,0.537,1488.6,194.285,8.294,0.00656,0.00080,0.00922;0.01005;0.00906;0.00849;0.00635;0.00609;0.00503;0.00487;0.00320;0.00234,
line-b-r00050,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:10:00Z,dipole-dipole,8,4,0.465,1722.0,190.029,7.465,0.00579,0.00094,0.00899;0.00859;0.00781;0.00692;0.00629;0.00533;0.00445;0.00376;0.00274;0.00209,
line-b-r00051,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:10:12Z,dipole-dipole,8,6,0.537,1488.9,195.438,8.469,0.00651,0.01450,0.01046;0.00967;0.00772;0.00777;0.00693;0.00656;0.00513;0.00444;0.00344;0.00225,
line-b-r00052,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:10:24Z,dipole-dipole,8,8,0.372,2150.1,199.406,9.670,0.00575,0.00103,0.01035;0.00872;0.00720;0.00652;0.00622;0.00537;0.00498;0.00376;0.00259;0.00205,
line-b-r00053,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:10:36Z,dipole-dipole,8,5,0.382,2096.0,196.673,10.015,0.00523,0.00096,0.00884;0.00734;0.00697;0.00569;0.00572;0.00485;0.00409;0.00337;0.00265;0.00191,
line-b-r00054,line-b,line-b-e01,33.1990106,-116.1543761,180.0,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e10,33.2004452,-116.1526699,180.0,line-b-e11,33.2006046,-116.1524803,180.0,2026-08-18T14:10:48Z,dipole-dipole,8,3,0.390,2049.1,206.990,5.975,0.00898,0.00105,0.01366;0.01354;0.01317;0.01228;0.00984;0.00835;0.00717;0.00562;0.00440;0.00329,
line-b-r00055,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:11:00Z,dipole-dipole,1,7,2.000,235.0,203.786,6.896,0.00310,0.00106,0.00465;0.00483;0.00486;0.00420;0.00351;0.00293;0.00250;0.00196;0.00154;0.00111,
line-b-r00056,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:11:12Z,dipole-dipole,1,5,2.000,245.2,208.987,7.234,0.00363,0.00126,0.00559;0.00486;0.00496;0.00434;0.00351;0.00356;0.00251;0.00226;0.00178;0.00128,
line-b-r00057,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:11:24Z,dipole-dipole,1,5,2.000,237.6,209.164,5.486,0.00515,0.00151,0.00831;0.00675;0.00748;0.00668;0.00544;0.00492;0.00405;0.00307;0.00256;0.00177,
line-b-r00058,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:11:36Z,dipole-dipole,1,6,2.000,369.7,200.481,7.403,0.00457,0.00106,0.00786;0.00672;0.00605;0.00590;0.00480;0.00440;0.00337;0.00315;0.00227;0.00162,
line-b-r00059,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:11:48Z,dipole-dipole,1,4,2.000,359.6,200.213,6.937,0.00506,0.00104,0.00887;0.00806;0.00648;0.00570;0.00561;0.00467;0.00468;0.00327;0.00252;0.00151,
line-b-r00060,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:12:00Z,dipole-dipole,1,8,2.000,270.0,208.144,9.200,0.00598,0.00110,0.00948;0.00837;0.00834;0.00744;0.00683;0.00560;0.00525;0.00373;0.00336;0.00209,
line-b-r00061,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:12:12Z,dipole-dipole,1,8,2.000,354.4,196.034,5.384,0.00390,0.00106,0.00641;0.00636;0.00598;0.00504;0.00440;0.00377;0.00291;0.00238;0.00174;0.00149,
line-b-r00062,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e04,33.1994888,-116.1538074,180.0,line-b-e05,33.1996482,-116.1536178,180.0,2026-08-18T14:12:24Z,dipole-dipole,1,6,2.000,254.9,198.948,9.108,0.00460,0.00129,0.00701;0.00681;0.00655;0.00528;0.00487;0.00403;0.00371;0.00291;0.00213;0.00169,
line-b-r00063,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:12:36Z,dipole-dipole,2,4,1.944,411.6,205.042,9.643,0.00480,0.00119,0.00804;0.00744;0.00659;0.00609;0.00512;0.00494;0.00394;0.00299;0.00250;0.00171,
line-b-r00064,line-b,line-b-e02,33.1991700,-116.1541865,180.0,line-b-e03,33.1993294,-116.1539970,180.0,line-b-e05,33.1996482,-116.1536178,180.0,line-b-e06,33.1998076,-116.1534282,180.0,2026-08-18T14:12:48Z,dipole-dipole,2,4,2.000,326.8,193.908,9.032,0.00409,0.00093,0.00645;0.00569;0.00552;0.00502;0.00442;0.00391;0.00330;0.00255;0.00201;0.00144,
