id,line_id,tx1_id,tx1_lat,tx1_lon,tx1_alt,tx2_id,tx2_lat,tx2_lon,tx2_alt,rx1_id,rx1_lat,rx1_lon,rx1_alt,rx2_id,rx2_lat,rx2_lon,rx2_alt,timestamp,array_type,symmetry,stacks,input_current,contact_resistance,apparent_resistivity,apparent_resistivity_err,chargeability,chargeability_err,decay_curve,qc_review
line-c-r00051,line-c,line-c-e01,33.1983731,-116.1536178,180.0,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e10,33.1998076,-116.1519115,180.0,line-c-e11,33.1999670,-116.1517219,180.0,2026-08-19T14:10:12Z,dipole-dipole,8,6,1.496,534.8,187.093,7.824,0.00499,0.00098,0.00782;0.00741;0.00607;0.00596;0.00509;0.00496;0.00408;0.00323;0.00259;0.00163,
line-c-r00052,line-c,line-c-e01,33.1983731,-116.1536178,180.0,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e10,33.1998076,-116.1519115,180.0,line-c-e11,33.1999670,-116.1517219,180.0,2026-08-19T14:10:24Z,dipole-dipole,8,5,1.311,610.1,192.282,7.845,0.00418,0.00083,0.00641;0.00627;0.00565;0.00496;0.00470;0.00381;0.00341;0.00284;0.00197;0.00147,
line-c-r00053,line-c,line-c-e01,33.1983731,-116.1536178,180.0,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e10,33.1998076,-116.1519115,180.0,line-c-e11,33.1999670,-116.1517219,180.0,2026-08-19T14:10:36Z,dipole-dipole,8,7,1.440,555.6,205.317,8.025,0.00567,0.00117,0.00964;0.00800;0.00722;0.00641;0.00566;0.00500;0.00418;0.00364;0.00271;0.00210,
line-c-r00054,line-c,line-c-e01,33.1983731,-116.1536178,180.0,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e10,33.1998076,-116.1519115,180.0,line-c-e11,33.1999670,-116.1517219,180.0,2026-08-19T14:10:48Z,dipole-dipole,8,4,1.361,587.6,189.082,7.983,0.00414,0.00086,0.00638;0.00619;0.00568;0.00529;0.00444;0.00386;0.00318;0.00277;0.00209;0.00145,
line-c-r00055,line-c,line-c-e01,33.1983731,-116.1536178,180.0,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e10,33.1998076,-116.1519115,180.0,line-c-e11,33.1999670,-116.1517219,180.0,2026-08-19T14:11:00Z,dipole-dipole,8,3,1.491,536.6,196.585,6.098,0.00445,0.00096,0.00717;0.00662;0.00618;0.00586;0.00485;0.00460;0.00337;0.00290;0.00217;0.00156,
line-c-r00056,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:11:12Z,dipole-dipole,1,5,1.499,533.5,212.571,8.777,0.00487,0.00130,0.00811;0.00748;0.00683;0.00597;0.00527;0.00456;0.00381;0.00278;0.00228;0.00165,
line-c-r00057,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:11:24Z,dipole-dipole,1,7,1.409,567.8,202.031,7.208,0.00495,0.00115,0.00799;0.00761;0.00714;0.00599;0.00557;0.00429;0.00361;0.00307;0.00238;0.00181,
line-c-r00058,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:11:36Z,dipole-dipole,1,6,1.664,480.9,201.022,8.181,0.00645,0.00119,0.01041;0.00864;0.00873;0.00854;0.00668;0.00600;0.00541;0.00404;0.00298;0.00234,
line-c-r00059,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:11:48Z,dipole-dipole,1,5,1.603,499.0,199.475,6.817,0.00430,0.00111,0.00674;0.00665;0.00601;0.00530;0.00536;0.00415;0.00320;0.00292;0.00205;0.00167,
line-c-r00060,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:12:00Z,dipole-dipole,1,3,1.537,520.3,211.118,8.508,0.00326,0.00138,0.00513;0.00504;0.00437;0.00397;0.00344;0.00285;0.00244;0.00203;0.00143;0.00106,
line-c-r00061,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:12:12Z,dipole-dipole,1,3,1.578,507.1,202.518,6.897,0.00427,0.00106,0.00693;0.00596;0.00586;0.00456;0.00462;0.00364;0.00350;0.00229;0.00199;0.00141,
line-c-r00062,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:12:24Z,dipole-dipole,1,4,1.579,506.6,205.635,8.417,0.00508,0.00114,0.00777;0.00780;0.00787;0.00603;0.00599;0.00502;0.00430;0.00377;0.00249;0.00174,
line-c-r00063,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e04,33.1988512,-116.1530490,180.0,line-c-e05,33.1990106,-116.1528594,180.0,2026-08-19T14:12:36Z,dipole-dipole,1,8,1.786,448.1,207.386,6.699,0.00473,0.00113,0.00736;0.00786;0.00695;0.00577;0.00502;0.00439;0.00360;0.00298;0.00239;0.00174,
line-c-r00064,line-c,line-c-e02,33.1985325,-116.1534282,180.0,line-c-e03,33.1986919,-116.1532386,180.0,line-c-e05,33.1990106,-116.1528594,180.0,line-c-e06,33.1991700,-116.1526698,180.0,2026-08-19T14:12:48Z,dipole-dipole,2,7,1.439,555.9,198.229,8.300,0.00602,0.00099,0.00954;0.00786;0.00862;0.00720;0.00676;0.00552;0.00464;0.00396;0.00331;0.00209,
