id,line_id,tx1_id,tx1_lat,tx1_lon,tx1_alt,tx2_id,tx2_lat,tx2_lon,tx2_alt,rx1_id,rx1_lat,rx1_lon,rx1_alt,rx2_id,rx2_lat,rx2_lon,rx2_alt,timestamp,array_type,symmetry,stacks,input_current,contact_resistance,apparent_resistivity,apparent_resistivity_err,chargeability,chargeability_err,decay_curve,qc_review
line-d-r00013,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:02:36Z,dipole-dipole,2,4,1.639,488.2,198.318,5.481,0.00727,0.00123,0.01059;0.01056;0.01051;0.00944;0.00789;0.00710;0.00577;0.00450;0.00335;0.00238,
line-d-r00014,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:02:48Z,dipole-dipole,3,6,1.293,618.8,-237.176,6.983,0.00443,0.00110,0.00757;0.00652;0.00670;0.00580;0.00516;0.00453;0.00361;0.00297;0.00223;0.00147,
line-d-r00015,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:03:00Z,dipole-dipole,3,3,2.000,388.5,200.475,5.957,0.00625,0.00115,0.01013;0.00868;0.00861;0.00791;0.00698;0.00591;0.00522;0.00381;0.00351;0.00206,
line-d-r00016,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:03:12Z,dipole-dipole,3,3,1.467,545.3,188.732,8.016,0.00591,0.00127,0.00847;0.00885;0.00758;0.00817;0.00620;0.00550;0.00507;0.00380;0.00258;0.00195,
line-d-r00017,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:03:24Z,dipole-dipole,3,4,1.563,511.8,200.715,370.761,0.00441,0.00089,0.00768;0.00642;0.00584;0.00592;0.00466;0.00444;0.00310;0.00300;0.00205;0.00162,
line-d-r00018,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:03:36Z,dipole-dipole,3,7,1.586,504.4,191.017,8.369,0.00438,0.00087,0.00789;0.00673;0.00594;0.00524;0.00523;0.00362;0.00324;0.00276;0.00220;0.00158,
line-d-r00019,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:03:48Z,dipole-dipole,3,7,1.536,520.8,208.247,6.286,0.00619,0.00082,0.01033;0.00891;0.00831;0.00745;0.00640;0.00592;0.00475;0.00357;0.00319;0.00238,
line-d-r00020,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:04:00Z,dipole-dipole,3,4,1.555,514.5,200.693,7.756,0.00455,0.00114,0.00773;0.00723;0.00654;0.00575;0.00488;0.00440;0.00371;0.00283;0.00199;0.00154,
line-d-r00021,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:04:12Z,dipole-dipole,4,3,1.410,567.3,195.941,8.345,0.00408,0.00103,0.00593;0.00703;0.00534;0.00523;0.00434;0.00389;0.00316;0.00288;0.00196;0.00138,
line-d-r00022,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:04:24Z,dipole-dipole,4,8,1.526,524.2,202.840,8.030,0.00578,0.00116,0.00931;0.00853;0.00825;0.00766;0.00695;0.00540;0.00456;0.00344;0.00284;0.00224,
line-d-r00023,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,,,,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:04:36Z,dipole-dipole,4,3,1.504,531.7,192.957,9.873,0.00364,0.00122,0.00552;0.00551;0.00490;0.00434;0.00398;0.00369;0.00270;0.00251;0.00193;0.00133,
line-d-r00024,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:04:48Z,dipole-dipole,4,6,1.670,479.0,198.776,6.855,0.00521,0.00130,0.00927;0.00791;0.00792;0.00623;0.00500;0.00514;0.00386;0.00332;0.00247;0.00179,
line-d-r00025,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:05:00Z,dipole-dipole,4,7,2.000,343.6,196.080,7.250,0.00515,0.00088,0.00804;0.00752;0.00753;0.00617;0.00581;0.00520;0.00401;0.00324;0.00262;0.00179,
line-d-r00026,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:05:12Z,dipole-dipole,4,8,1.635,489.4,192.914,7.543,0.00295,0.00110,0.00457;0.00419;0.00415;0.00393;0.00325;0.00311;0.00246;0.00194;0.00154;0.00101,
line-d-r00027,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:05:24Z,dipole-dipole,4,8,1.420,563.2,204.935,5.939,0.00552,0.00128,0.00885;0.00747;0.00814;0.00642;0.00541;0.00509;0.00438;0.00362;0.00266;0.00188,
line-d-r00028,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e06,33.1985325,-116.1519115,180.0,line-d-e07,33.1986919,-116.1517219,180.0,2026-08-20T14:05:36Z,dipole-dipole,4,8,1.864,429.1,193.251,7.980,0.00758,0.00113,0.01186;0.01146;0.01217;0.00877;0.00801;0.00726;0.00578;0.00500;0.00377;0.00289,
line-d-r00029,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:05:48Z,dipole-dipole,5,3,1.715,466.4,191.824,8.809,0.00271,0.00110,0.00459;0.00423;0.00349;0.00389;0.00291;0.00251;0.00219;0.00167;0.00145;0.00098,
line-d-r00030,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:06:00Z,dipole-dipole,5,7,1.702,470.1,191.533,7.086,0.00488,0.00120,0.00808;0.00751;0.00707;0.00592;0.00522;0.00496;0.00426;0.00320;0.00230;0.00164,
line-d-r00031,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:06:12Z,dipole-dipole,5,4,1.545,517.6,194.587,7.878,0.00546,0.00106,0.00938;0.00813;0.00706;0.00625;0.00604;0.00523;0.00476;0.00346;0.00262;0.00185,
line-d-r00032,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:06:24Z,dipole-dipole,5,7,1.892,422.8,196.295,8.932,0.00479,0.00113,0.00711;0.00737;0.00597;0.00531;0.00556;0.00459;0.00367;0.00297;0.00220;0.00161,
line-d-r00033,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:06:36Z,dipole-dipole,5,4,1.732,461.8,213.649,7.645,0.00477,0.00081,0.00741;0.00716;0.00730;0.00630;0.00466;0.00412;0.00371;0.00301;0.00262;0.00184,
line-d-r00034,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:06:48Z,dipole-dipole,5,7,1.879,425.9,204.188,8.376,0.00460,0.00116,0.00783;0.00682;0.00591;0.00600;0.00573;0.00436;0.00355;0.00299;0.00215;0.00152,
line-d-r00035,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e07,33.1986919,-116.1517219,180.0,line-d-e08,33.1988513,-116.1515323,180.0,2026-08-20T14:07:00Z,dipole-dipole,5,6,1.546,517.6,198.909,7.368,0.00639,0.00105,0.00963;0.00877;0.00834;0.00885;0.00715;0.00536;0.00524;0.00384;0.00332;0.00206,
line-d-r00036,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:07:12Z,dipole-dipole,6,7,1.349,593.2,194.598,5.866,0.00529,0.00110,0.00930;0.00730;0.00800;0.00650;0.00582;0.00497;0.00402;0.00345;0.00259;0.00206,
line-d-r00037,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:07:24Z,dipole-dipole,6,6,2.000,389.3,201.563,8.010,0.00528,0.00128,0.00822;0.00876;0.00710;0.00567;0.00603;0.00491;0.00404;0.00319;0.00285;0.00179,
line-d-r00038,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:07:36Z,dipole-dipole,6,3,1.417,564.6,192.042,6.320,0.00573,0.00105,0.00910;0.00891;0.00789;0.00779;0.00612;0.00536;0.00502;0.00334;0.00300;0.00196,
line-d-r00039,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:07:48Z,dipole-dipole,6,3,1.616,495.0,211.886,7.417,0.00433,0.00099,0.00702;0.00602;0.00597;0.00548;0.00445;0.00418;0.00305;0.00280;0.00217;0.00158,
line-d-r00040,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:08:00Z,dipole-dipole,6,7,2.000,396.1,205.722,8.286,0.00400,0.00094,0.00685;0.00605;0.00626;0.00488;0.00464;0.00376;0.00333;0.00245;0.00204;0.00132,
line-d-r00041,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e08,33.1988513,-116.1515323,180.0,line-d-e09,33.1990107,-116.1513427,180.0,2026-08-20T14:08:12Z,dipole-dipole,6,3,1.449,552.2,209.155,8.684,0.00597,0.00110,0.00973;0.00940;0.00692;0.00680;0.00765;0.00506;0.00484;0.00396;0.00260;0.00223,
line-d-r00042,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:08:24Z,dipole-dipole,7,6,1.405,569.6,205.952,8.113,0.00537,0.00131,0.00881;0.00858;0.00785;0.00675;0.00590;0.00478;0.00411;0.00357;0.00278;0.00194,
line-d-r00043,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:08:36Z,dipole-dipole,7,4,1.599,500.3,197.242,10.000,0.00519,0.00097,0.00898;0.00747;0.00693;0.00610;0.00542;0.00502;0.00404;0.00338;0.00250;0.00174,
line-d-r00044,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:08:48Z,dipole-dipole,7,4,1.492,536.2,200.407,8.778,0.00593,0.00103,0.01016;0.00736;0.00758;0.00711;0.00622;0.00551;0.00464;0.00323;0.00258;0.00197,
line-d-r00045,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:09:00Z,dipole-dipole,7,8,1.326,603.2,210.720,5.920,0.00527,0.00082,0.00818;0.00818;0.00641;0.00633;0.00539;0.00463;0.00436;0.00352;0.00250;0.00188,
line-d-r00046,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:09:12Z,dipole-dipole,7,3,1.224,653.6,206.982,9.796,0.00642,0.00121,0.01116;0.00964;0.00862;0.00806;0.00707;0.00641;0.00496;0.00435;0.00297;0.00226,
line-d-r00047,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:09:24Z,dipole-dipole,7,6,1.162,688.7,204.796,5.493,0.00384,0.00098,0.00646;0.00589;0.00487;0.00491;0.00402;0.00391;0.00314;0.00266;0.00204;0.00133,
line-d-r00048,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e09,33.1990107,-116.1513427,180.0,line-d-e10,33.1991701,-116.1511531,180.0,2026-08-20T14:09:36Z,dipole-dipole,7,7,1.922,416.2,194.824,7.153,0.00481,0.00103,0.00805;0.00702;0.00751;0.00568;0.00520;0.00448;0.00390;0.00309;0.00217;0.00181,
line-d-r00049,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:09:48Z,dipole-dipole,8,8,1.615,495.4,188.068,7.129,0.00534,0.00097,0.00899;0.00859;0.00827;0.00645;0.00622;0.00466;0.00466;0.00369;0.00262;0.00176,
line-d-r00050,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:10:00Z,dipole-dipole,8,3,1.298,616.2,205.032,9.590,0.00685,0.00131,0.01121;0.01010;0.00834;0.00785;0.00724;0.00693;0.00544;0.00450;0.00324;0.00233,
line-d-r00051,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:10:12Z,dipole-dipole,8,5,1.564,511.4,211.149,7.135,0.00489,0.00134,0.00740;0.00709;0.00676;0.00636;0.00545;0.00449;0.00422;0.00288;0.00243;0.00165,
line-d-r00052,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:10:24Z,dipole-dipole,8,7,1.576,507.5,204.618,8.180,0.00606,0.00096,0.00908;0.00919;0.00833;0.00782;0.00710;0.00573;0.00551;0.00428;0.00280;0.00214,
line-d-r00053,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:10:36Z,dipole-dipole,8,4,1.517,527.5,201.508,7.096,0.00633,0.00103,0.01004;0.00881;0.00978;0.00843;0.00700;0.00555;0.00482;0.00421;0.00308;0.00204,
line-d-r00054,line-d,line-d-e01,33.1977355,-116.1528594,180.0,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e10,33.1991701,-116.1511531,180.0,line-d-e11,33.1993294,-116.1509636,180.0,2026-08-20T14:10:48Z,dipole-dipole,8,4,1.803,443.6,205.131,7.751,0.00532,0.00091,0.00819;0.00842;0.00800;0.00724;0.00586;0.00447;0.00403;0.00359;0.00262;0.00200,
line-d-r00055,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:11:00Z,dipole-dipole,1,5,2.000,286.0,197.745,8.350,0.00214,0.00102,0.00348;0.00297;0.00292;0.00251;0.00227;0.00191;0.00175;0.00126;0.00115;0.00073,
line-d-r00056,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:11:12Z,dipole-dipole,1,3,2.000,311.7,188.385,8.974,0.00668,0.00107,0.01135;0.00927;0.00868;0.00921;0.00799;0.00638;0.00557;0.00426;0.00345;0.00249,
line-d-r00057,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:11:24Z,dipole-dipole,1,6,2.000,351.1,204.997,9.010,0.00549,0.00107,0.00825;0.00861;0.00764;0.00622;0.00593;0.00563;0.00441;0.00302;0.00262;0.00205,
line-d-r00058,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:11:36Z,dipole-dipole,1,4,2.000,299.5,200.660,266.331,0.00415,0.00102,0.00715;0.00639;0.00545;0.00512;0.00432;0.00428;0.00314;0.00243;0.00182;0.00121,
line-d-r00059,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:11:48Z,dipole-dipole,1,7,2.000,320.2,208.291,9.867,0.00430,0.00128,0.00641;0.00748;0.00601;0.00518;0.00462;0.00403;0.00333;0.00244;0.00188;0.00142,
line-d-r00060,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:12:00Z,dipole-dipole,1,4,2.000,395.2,189.954,6.917,0.00366,0.00117,0.00566;0.00566;0.00482;0.00516;0.00397;0.00354;0.00266;0.00215;0.00169;0.00136,
line-d-r00061,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:12:12Z,dipole-dipole,1,4,2.000,308.2,207.748,8.869,0.00482,0.00115,0.00765;0.00706;0.00716;0.00592;0.00581;0.00506;0.00376;0.00322;0.00211;0.00164,
line-d-r00062,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e04,33.1982137,-116.1522906,180.0,line-d-e05,33.1983731,-116.1521011,180.0,2026-08-20T14:12:24Z,dipole-dipole,1,6,2.000,346.1,194.972,6.676,0.00281,0.00111,0.00391;0.00389;0.00410;0.00343;0.00329;0.00306;0.00229;0.00179;0.00137;0.00096,
line-d-r00063,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:12:36Z,dipole-dipole,2,3,2.000,328.7,179.946,6.743,0.00428,0.00104,0.00669;0.00621;0.00617;0.00567;0.00492;0.00457;0.00343;0.00262;0.00193;0.00152,
line-d-r00064,line-d,line-d-e02,33.1978949,-116.1526698,180.0,line-d-e03,33.1980543,-116.1524802,180.0,line-d-e05,33.1983731,-116.1521011,180.0,line-d-e06,33.1985325,-116.1519115,180.0,2026-08-20T14:12:48Z,dipole-dipole,2,8,2.000,344.7,211.886,5.862,0.00500,0.00114,0.00797;0.00801;0.00705;0.00687;0.00560;0.00489;0.00394;0.00296;0.00232;0.00185,
